rank	token	freq
4265 	 Dorfarbeiter, 	 2
4266 	 wählen, 	 2
4267 	 ununterscheidbar 	 2
4268 	 Gnade 	 2
4269 	 versperrt, 	 2
4270 	 betont, 	 2
4271 	 Vorgesetzter, 	 2
4272 	 Gesichtspunkt 	 2
4273 	 Enttäuschungen, 	 2
4274 	 unruhiges 	 2
4275 	 nachzulaufen. 	 2
4276 	 mir?« 	 2
4277 	 Einer 	 2
4278 	 leichthin, 	 2
4279 	 bekamen, 	 2
4280 	 Salzfaß 	 2
4281 	 stampfte 	 2
4282 	 Teilnahme 	 2
4283 	 Verschlossenheit 	 2
4284 	 Platz, 	 2
4285 	 Zuruf 	 2
4286 	 entfernt, 	 2
4287 	 Brief«, 	 2
4288 	 Kennst 	 2
4289 	 übergeben, 	 2
4290 	 schriftliche 	 2
4291 	 bedarf 	 2
4292 	 »Klamm«, 	 2
4293 	 Dank 	 2
4294 	 bewährt 	 2
4295 	 bat, 	 2
4296 	 überraschte, 	 2
4297 	 galt, 	 2
4298 	 Gehilfen: 	 2
4299 	 mitgehen. 	 2
4300 	 rief: 	 2
4301 	 Keine 	 2
4302 	 schwache 	 2
4303 	 Zittern 	 2
4304 	 merke 	 2
4305 	 »den 	 2
4306 	 »Soll 	 2
4307 	 »ganz 	 2
4308 	 erreicht.« 	 2
4309 	 zurückgehen, 	 2
4310 	 Wegs 	 2
4311 	 gesehen.« 	 2
4312 	 nur«, 	 2
4313 	 überwinden, 	 2
4314 	 gehst 	 2
4315 	 Arm. 	 2
4316 	 vorher, 	 2
4317 	 gesucht. 	 2
4318 	 entfernten 	 2
4319 	 Wirtshaus. 	 2
4320 	 größter 	 2
4321 	 jener, 	 2
4322 	 getragen 	 2
4323 	 tröstete 	 2
4324 	 gingen, 	 2
4325 	 Weitergehen 	 2
4326 	 vorübergekommen 	 2
4327 	 Mühe, 	 2
4328 	 gerichtet 	 2
4329 	 tauchte 	 2
4330 	 Friedhof 	 2
4331 	 gelungen. 	 2
4332 	 Neugier 	 2
4333 	 hineingekommen, 	 2
4334 	 Zähnen, 	 2
4335 	 rammte 	 2
4336 	 Tuch, 	 2
4337 	 hinunter 	 2
4338 	 Beim 	 2
4339 	 verletzte 	 2
4340 	 Schweigen 	 2
4341 	 Rückweg 	 2
4342 	 leichtes 	 2
4343 	 stehen. 	 2
4344 	 sie? 	 2
4345 	 Barnabas' 	 2
4346 	 fest, 	 2
4347 	 unmerklich 	 2
4348 	 lauter 	 2
4349 	 Hause. 	 2
4350 	 gegangen? 	 2
4351 	 Bereich 	 2
4352 	 unscheinbarer 	 2
4353 	 gefällt, 	 2
4354 	 übernachten. 	 2
4355 	 bezaubern 	 2
4356 	 ringsum 	 2
4357 	 gefalteten 	 2
4358 	 Händen, 	 2
4359 	 erreicht. 	 2
4360 	 Schwestern, 	 2
4361 	 entschlossen, 	 2
4362 	 verbringen 	 2
4363 	 gesammelt 	 2
4364 	 Helfer 	 2
4365 	 dank 	 2
4366 	 führten, 	 2
4367 	 Kräfte. 	 2
4368 	 Speck 	 2
4369 	 holen. 	 2
4370 	 willkommen. 	 2
4371 	 Fast 	 2
4372 	 zurückzuziehen, 	 2
4373 	 einlassen 	 2
4374 	 zweifelten, 	 2
4375 	 dringend 	 2
4376 	 mitzugehen, 	 2
4377 	 stumpfen 	 2
4378 	 eingehängt 	 2
4379 	 vertraut, 	 2
4380 	 wohnte. 	 2
4381 	 Unterschiede, 	 2
4382 	 begegnete 	 2
4383 	 prüfend 	 2
4384 	 Vorübergehen 	 2
4385 	 beiseite. 	 2
4386 	 empfindlich 	 2
4387 	 ließe 	 2
4388 	 lächerlich, 	 2
4389 	 gekreuzt, 	 2
4390 	 vertraulich 	 2
4391 	 bäuerisch 	 2
4392 	 ungeschickt 	 2
4393 	 bürgen 	 2
4394 	 Herrn. 	 2
4395 	 umdrehte, 	 2
4396 	 feinen 	 2
4397 	 Wunsch. 	 2
4398 	 entscheiden. 	 2
4399 	 Dankbarkeit 	 2
4400 	 gefürchteten 	 2
4401 	 Deutung 	 2
4402 	 groben 	 2
4403 	 Stoff 	 2
4404 	 bewegten 	 2
4405 	 verfolgten 	 2
4406 	 Arm, 	 2
4407 	 Richtung. 	 2
4408 	 bemerken, 	 2
4409 	 wechselten 	 2
4410 	 kalte 	 2
4411 	 Unterlippe 	 2
4412 	 bequemen 	 2
4413 	 Glühlampe 	 2
4414 	 Gewicht 	 2
4415 	 schief 	 2
4416 	 Knie. 	 2
4417 	 Tisches 	 2
4418 	 halber 	 2
4419 	 Loch 	 2
4420 	 bestätigen, 	 2
4421 	 Füßen. 	 2
4422 	 flüsternd, 	 2
4423 	 »Ach 	 2
4424 	 ordnete 	 2
4425 	 ausgeschnittene, 	 2
4426 	 aufkommen 	 2
4427 	 »für 	 2
4428 	 freundlich, 	 2
4429 	 Hochmut 	 2
4430 	 antwortete: 	 2
4431 	 toll, 	 2
4432 	 Stallmagd 	 2
4433 	 »Mit 	 2
4434 	 -« 	 2
4435 	 Geheimnisse, 	 2
4436 	 reden, 	 2
4437 	 Schlummer 	 2
4438 	 Gürtel 	 2
4439 	 hängen 	 2
4440 	 sichtbar 	 2
4441 	 Arbeit«, 	 2
4442 	 erhob, 	 2
4443 	 leeres 	 2
4444 	 endgültige 	 2
4445 	 erreicht? 	 2
4446 	 Kampf. 	 2
4447 	 sichern. 	 2
4448 	 Siege 	 2
4449 	 ermüdet 	 2
4450 	 Folgsam 	 2
4451 	 Faß, 	 2
4452 	 los. 	 2
4453 	 sprechen?« 	 2
4454 	 Reigen 	 2
4455 	 Kreis 	 2
4456 	 schickt 	 2
4457 	 Lippen. 	 2
4458 	 verzeihen 	 2
4459 	 Stall. 	 2
4460 	 wach 	 2
4461 	 immer«, 	 2
4462 	 geschlafen. 	 2
4463 	 Übrigens, 	 2
4464 	 ertragen? 	 2
4465 	 hohen, 	 2
4466 	 springt, 	 2
4467 	 fallen 	 2
4468 	 Klamms«, 	 2
4469 	 Hintergrund 	 2
4470 	 Stoß 	 2
4471 	 Flur. 	 2
4472 	 vermeiden, 	 2
4473 	 Bestreben 	 2
4474 	 berühren 	 2
4475 	 fein 	 2
4476 	 Flur.« 	 2
4477 	 kühl. 	 2
4478 	 versteckt«, 	 2
4479 	 Wesen, 	 2
4480 	 übrige 	 2
4481 	 ohnmächtig 	 2
4482 	 schrak 	 2
4483 	 rollten 	 2
4484 	 vergeblich, 	 2
4485 	 dumpf 	 2
4486 	 Unrat, 	 2
4487 	 Fremdheit 	 2
4488 	 Schrecken, 	 2
4489 	 aufspringen, 	 2
4490 	 Faust, 	 2
4491 	 Landvermesser!« 	 2
4492 	 still. 	 2
4493 	 verraten 	 2
4494 	 Größe 	 2
4495 	 gewonnen. 	 2
4496 	 Sieh 	 2
4497 	 fröhlich; 	 2
4498 	 »da 	 2
4499 	 hier. 	 2
4500 	 Nacht«, 	 2
4501 	 lebendig 	 2
4502 	 zugerichtet 	 2
4503 	 Male. 	 2
4504 	 Frieda; 	 2
4505 	 »Zur 	 2
4506 	 Brücke« 	 2
4507 	 meinte, 	 2
4508 	 sollten. 	 2
4509 	 atmete 	 2
4510 	 machte; 	 2
4511 	 daneben 	 2
4512 	 zurecht. 	 2
4513 	 eigens 	 2
4514 	 herauf, 	 2
4515 	 unverständlich 	 2
4516 	 langem 	 2
4517 	 Kleine 	 2
4518 	 Handreichungen 	 2
4519 	 aufstand, 	 2
4520 	 vierte 	 2
4521 	 Gegenwart. 	 2
4522 	 besprachen, 	 2
4523 	 Ehrgeiz, 	 2
4524 	 Versuche, 	 2
4525 	 trieben 	 2
4526 	 Oft 	 2
4527 	 Treiben 	 2
4528 	 fühlte, 	 2
4529 	 eilten 	 2
4530 	 bedienen. 	 2
4531 	 geriet, 	 2
4532 	 leisen, 	 2
4533 	 dahin 	 2
4534 	 ausgesprochen 	 2
4535 	 Gläschen 	 2
4536 	 Inmitten 	 2
4537 	 »Geht 	 2
4538 	 gewissem 	 2
4539 	 Liebling, 	 2
4540 	 sinnlos, 	 2
4541 	 hinüber 	 2
4542 	 hingegeben 	 2
4543 	 erinnerten 	 2
4544 	 hilflos, 	 2
4545 	 »Sieh, 	 2
4546 	 Ecke, 	 2
4547 	 zeigend, 	 2
4548 	 warte 	 2
4549 	 Masse 	 2
4550 	 hat«, 	 2
4551 	 »kann 	 2
4552 	 treu 	 2
4553 	 genannt 	 2
4554 	 heiraten, 	 2
4555 	 bald. 	 2
4556 	 Leider, 	 2
4557 	 Freundschaft 	 2
4558 	 Klamms.« 	 2
4559 	 Wirtin: 	 2
4560 	 Sicherungen 	 2
4561 	 bedenken 	 2
4562 	 berufen, 	 2
4563 	 häuslichen 	 2
4564 	 einsehen, 	 2
4565 	 tun.« 	 2
4566 	 »nicht 	 2
4567 	 ausgebreiteten 	 2
4568 	 Strafe, 	 2
4569 	 beilegen, 	 2
4570 	 Zusammenbrechen 	 2
4571 	 Behagen 	 2
4572 	 sitzen.« 	 2
4573 	 Zerstreutheit 	 2
4574 	 Neugierde 	 2
4575 	 Zeigefinger. 	 2
4576 	 Leider 	 2
4577 	 Vorwürfe. 	 2
4578 	 Stolz 	 2
4579 	 bekam, 	 2
4580 	 ›Frieda‹ 	 2
4581 	 dahin. 	 2
4582 	 halte 	 2
4583 	 merkwürdig«, 	 2
4584 	 solche, 	 2
4585 	 berechtigte 	 2
4586 	 Fähigkeit 	 2
4587 	 worüber 	 2
4588 	 Frieda?« 	 2
4589 	 »Ach«, 	 2
4590 	 selbstverständlich. 	 2
4591 	 bedeutungslos 	 2
4592 	 diejenigen, 	 2
4593 	 Überlegung 	 2
4594 	 richtigstellen. 	 2
4595 	 sagt: 	 2
4596 	 erschüttern 	 2
4597 	 süß 	 2
4598 	 Aussprache 	 2
4599 	 erinnern 	 2
4600 	 trotzig 	 2
4601 	 erlebt, 	 2
4602 	 gegolten, 	 2
4603 	 Wille 	 2
4604 	 gehalten. 	 2
4605 	 »Danke«, 	 2
4606 	 vollkommen. 	 2
4607 	 beweisen. 	 2
4608 	 begierig, 	 2
4609 	 »Bei 	 2
4610 	 Barnabas«, 	 2
4611 	 Barnabas! 	 2
4612 	 hervorgekommen 	 2
4613 	 ach, 	 2
4614 	 wart 	 2
4615 	 daher, 	 2
4616 	 genügen 	 2
4617 	 antworten.« 	 2
4618 	 lachten, 	 2
4619 	 gewöhnlichen, 	 2
4620 	 ablehnenden 	 2
4621 	 böse«, 	 2
4622 	 kamst 	 2
4623 	 vielem 	 2
4624 	 ärgerte 	 2
4625 	 beleidigte 	 2
4626 	 Burschen 	 2
4627 	 beschreiben, 	 2
4628 	 vorstellen, 	 2
4629 	 senkte 	 2
4630 	 Schoß. 	 2
4631 	 glücklichsten 	 2
4632 	 gerissen, 	 2
4633 	 übertriebenen 	 2
4634 	 hingen 	 2
4635 	 ausgeliefert 	 2
4636 	 spielen 	 2
4637 	 meine, 	 2
4638 	 überlassen. 	 2
4639 	 erwähnten 	 2
4640 	 Sorge, 	 2
4641 	 Sollten 	 2
4642 	 gelingen, 	 2
4643 	 Drohung 	 2
4644 	 gekündigt 	 2
4645 	 sozusagen 	 2
4646 	 Haken 	 2
4647 	 zugesehen, 	 2
4648 	 gerechter 	 2
4649 	 beginnen, 	 2
4650 	 an: 	 2
4651 	 nicht!« 	 2
4652 	 Aufregung, 	 2
4653 	 fraglich 	 2
4654 	 wagt, 	 2
4655 	 schlimmen 	 2
4656 	 tragen, 	 2
4657 	 bedeuten. 	 2
4658 	 fünfte 	 2
4659 	 Sorgen. 	 2
4660 	 Dienstes, 	 2
4661 	 kämpfte 	 2
4662 	 Maßnahmen 	 2
4663 	 Dadurch 	 2
4664 	 trübe, 	 2
4665 	 Leben. 	 2
4666 	 Hut 	 2
4667 	 getäuscht 	 2
4668 	 Plätze 	 2
4669 	 Verfahren, 	 2
4670 	 Platze 	 2
4671 	 Seine 	 2
4672 	 freundlicher, 	 2
4673 	 glattrasierter 	 2
4674 	 »Setzen 	 2
4675 	 Bemerkungen 	 2
4676 	 außerordentlichen 	 2
4677 	 Verkehrs 	 2
4678 	 unbehaglich 	 2
4679 	 Mitteilung 	 2
4680 	 wirft 	 2
4681 	 »Leider 	 2
4682 	 sage.« 	 2
4683 	 Reise 	 2
4684 	 entscheiden 	 2
4685 	 jenes, 	 2
4686 	 Kontrolle 	 2
4687 	 spät, 	 2
4688 	 Verwirrung 	 2
4689 	 genug. 	 2
4690 	 Amtsgeheimnisse 	 2
4691 	 Erlaß, 	 2
4692 	 aufgetragen 	 2
4693 	 »Mizzi«, 	 2
4694 	 »bitte, 	 2
4695 	 Schrank, 	 2
4696 	 Papieren 	 2
4697 	 rund 	 2
4698 	 gebunden 	 2
4699 	 pflegt, 	 2
4700 	 unten«, 	 2
4701 	 unteren 	 2
4702 	 »Viel 	 2
4703 	 worden«, 	 2
4704 	 Teil. 	 2
4705 	 Scheune 	 2
4706 	 ›Landvermesser‹ 	 2
4707 	 blau 	 2
4708 	 unterstrichen 	 2
4709 	 hier«, 	 2
4710 	 »Meine 	 2
4711 	 schriftlichen 	 2
4712 	 Hilfskraft, 	 2
4713 	 Schrank. 	 2
4714 	 gar, 	 2
4715 	 helfen?« 	 2
4716 	 schlummerte 	 2
4717 	 flüsterten 	 2
4718 	 »Mich 	 2
4719 	 »Lassen 	 2
4720 	 hereinkommen. 	 2
4721 	 gleich. 	 2
4722 	 helft 	 2
4723 	 Papiere, 	 2
4724 	 Gehilfen.« 	 2
4725 	 nichts«, 	 2
4726 	 eingegriffen, 	 2
4727 	 »Mizzi, 	 2
4728 	 brauchen. 	 2
4729 	 Antwort; 	 2
4730 	 Angelegenheit, 	 2
4731 	 Präzision 	 2
4732 	 Erledigungen 	 2
4733 	 antworten 	 2
4734 	 Infolgedessen 	 2
4735 	 Gewissenhaftigkeit 	 2
4736 	 unbegreiflich, 	 2
4737 	 Ergänzung 	 2
4738 	 Schreiben 	 2
4739 	 Regel 	 2
4740 	 spätestens 	 2
4741 	 »Aber«, 	 2
4742 	 unterbrach 	 2
4743 	 Erzählens 	 2
4744 	 unterhält 	 2
4745 	 Vorsteher: 	 2
4746 	 Qual 	 2
4747 	 mißtraut 	 2
4748 	 jedem, 	 2
4749 	 unzähligen 	 2
4750 	 Fremden, 	 2
4751 	 solle; 	 2
4752 	 ausgegangen 	 2
4753 	 Zuschrift 	 2
4754 	 ich: 	 2
4755 	 Zuschrift, 	 2
4756 	 existiere 	 2
4757 	 Manne 	 2
4758 	 berechtigt 	 2
4759 	 vorzügliche 	 2
4760 	 geantwortet, 	 2
4761 	 Vorstellung, 	 2
4762 	 Strenge, 	 2
4763 	 dritten 	 2
4764 	 Überlegungen 	 2
4765 	 höre 	 2
4766 	 müsse: 	 2
4767 	 zweitens 	 2
4768 	 unsinnig 	 2
4769 	 dazu«, 	 2
4770 	 »doch 	 2
4771 	 Abwehr 	 2
4772 	 Aufmerksamkeit, 	 2
4773 	 Angegriffenen 	 2
4774 	 letztere 	 2
4775 	 Säulen 	 2
4776 	 stürzen 	 2
4777 	 bezeichnend 	 2
4778 	 dahin, 	 2
4779 	 Fälle 	 2
4780 	 Gemeinderat 	 2
4781 	 gewisser 	 2
4782 	 schlecht, 	 2
4783 	 dumm 	 2
4784 	 Frau«, 	 2
4785 	 kränklich. 	 2
4786 	 Uhr, 	 2
4787 	 grob. 	 2
4788 	 betrifft: 	 2
4789 	 Erhebungen 	 2
4790 	 Dummheit 	 2
4791 	 Erfindungen 	 2
4792 	 Phantasie 	 2
4793 	 brachte. 	 2
4794 	 täuschen 	 2
4795 	 beendigt 	 2
4796 	 Eigenschaft 	 2
4797 	 empfindlich. 	 2
4798 	 erwogen 	 2
4799 	 willkürlich 	 2
4800 	 gleiche, 	 2
4801 	 festgestellt 	 2
4802 	 leidenschaftlich 	 2
4803 	 ergangen 	 2
4804 	 -; 	 2
4805 	 gequält 	 2
4806 	 deute 	 2
4807 	 folgendes: 	 2
4808 	 Kontrollamt 	 2
4809 	 Anfrage 	 2
4810 	 neuerlich 	 2
4811 	 Beendigung 	 2
4812 	 dies, 	 2
4813 	 verstehen?« 	 2
4814 	 entsetzlicher 	 2
4815 	 Mißbrauch 	 2
4816 	 wissen.« 	 2
4817 	 bedenken, 	 2
4818 	 wenden, 	 2
4819 	 wage 	 2
4820 	 gesuchten 	 2
4821 	 Überfülle 	 2
4822 	 gelegt, 	 2
4823 	 gesetzt 	 2
4824 	 Mizzi, 	 2
4825 	 starken, 	 2
4826 	 drückte, 	 2
4827 	 »Hurra!« 	 2
4828 	 auszusprechen 	 2
4829 	 versteht 	 2
4830 	 achten 	 2
4831 	 vorgeben, 	 2
4832 	 Mißverständnis«, 	 2
4833 	 herab, 	 2
4834 	 Gegenteil. 	 2
4835 	 »Lieber 	 2
4836 	 Berührung 	 2
4837 	 Unkenntnis 	 2
4838 	 wahrlich 	 2
4839 	 leisten, 	 2
4840 	 telefoniert, 	 2
4841 	 ununterbrochen 	 2
4842 	 Rauschen 	 2
4843 	 Gesang, 	 2
4844 	 untersten 	 2
4845 	 vielmehr, 	 2
4846 	 Läutewerk 	 2
4847 	 zerstreuen, 	 2
4848 	 ein; 	 2
4849 	 privaten 	 2
4850 	 Registrator 	 2
4851 	 Laut 	 2
4852 	 angesehen«, 	 2
4853 	 »diese 	 2
4854 	 wissen; 	 2
4855 	 telefonischen 	 2
4856 	 Gesprächen 	 2
4857 	 Äußerungen 	 2
4858 	 private 	 2
4859 	 »angenommen, 	 2
4860 	 Einfall 	 2
4861 	 wortwörtlich 	 2
4862 	 darf. 	 2
4863 	 handelt. 	 2
4864 	 Hinauswurf.« 	 2
4865 	 wagen, 	 2
4866 	 Behandlung, 	 2
4867 	 »nun 	 2
4868 	 vollständige 	 2
4869 	 folgen. 	 2
4870 	 gedrückt 	 2
4871 	 geformt 	 2
4872 	 fängt 	 2
4873 	 schmerzen 	 2
4874 	 erneuern 	 2
4875 	 frage 	 2
4876 	 Auftrag. 	 2
4877 	 stören, 	 2
4878 	 schnell«, 	 2
4879 	 zufälligen 	 2
4880 	 übersehen 	 2
4881 	 unterschied 	 2
4882 	 Federbett 	 2
4883 	 fort!« 	 2
4884 	 »Natürlich«, 	 2
4885 	 Magd 	 2
4886 	 Gardena 	 2
4887 	 »Bitte«, 	 2
4888 	 hängt 	 2
4889 	 ertrage 	 2
4890 	 Unordnung 	 2
4891 	 gebrachten 	 2
4892 	 Häubchen. 	 2
4893 	 reiches 	 2
4894 	 geschlagen. 	 2
4895 	 versprechen 	 2
4896 	 hervor 	 2
4897 	 vielfach 	 2
4898 	 streckt 	 2
4899 	 Boten. 	 2
4900 	 strengt 	 2
4901 	 schöner 	 2
4902 	 war«, 	 2
4903 	 Klirren 	 2
4904 	 »Wieder 	 2
4905 	 Entschuldigung 	 2
4906 	 Fransen 	 2
4907 	 Andenken, 	 2
4908 	 kümmern, 	 2
4909 	 Jahre«, 	 2
4910 	 »Sind 	 2
4911 	 machen?« 	 2
4912 	 Ereignisse 	 2
4913 	 Verehrer 	 2
4914 	 empfindliche 	 2
4915 	 beherrschen; 	 2
4916 	 Klamm? 	 2
4917 	 Geliebten 	 2
4918 	 mutwillig 	 2
4919 	 vollem 	 2
4920 	 beherrschte 	 2
4921 	 mehr? 	 2
4922 	 Worüber 	 2
4923 	 weiter.« 	 2
4924 	 fragen«, 	 2
4925 	 mir.« 	 2
4926 	 fragen.« 	 2
4927 	 Stirn, 	 2
4928 	 korrekt 	 2
4929 	 dunkel, 	 2
4930 	 Tag. 	 2
4931 	 Gewerbe 	 2
4932 	 Gärtchen 	 2
4933 	 voraus 	 2
4934 	 neue, 	 2
4935 	 unvorsichtig, 	 2
4936 	 freilich«, 	 2
4937 	 Wirtsstube, 	 2
4938 	 verlaufen. 	 2
4939 	 Ereignis 	 2
4940 	 herzkrank 	 2
4941 	 älter 	 2
4942 	 altern, 	 2
4943 	 Arbeitskraft, 	 2
4944 	 Zeichen, 	 2
4945 	 völlig. 	 2
4946 	 Vergangenheit 	 2
4947 	 Zukunft. 	 2
4948 	 gebe, 	 2
4949 	 Gedanken. 	 2
4950 	 Gedanke 	 2
4951 	 Grobheit, 	 2
4952 	 macht. 	 2
4953 	 untätig 	 2
4954 	 Traurigkeit 	 2
4955 	 anzusprechen 	 2
4956 	 gearbeitet 	 2
4957 	 Krankheit, 	 2
4958 	 unglücklichen 	 2
4959 	 Rangerhöhung 	 2
4960 	 bedeutet; 	 2
4961 	 Äußerlich 	 2
4962 	 geworden; 	 2
4963 	 vorwerfen, 	 2
4964 	 weiterleben, 	 2
4965 	 Segen 	 2
4966 	 ausgestreckt 	 2
4967 	 Ihnen«, 	 2
4968 	 »Unsere 	 2
4969 	 sitzend 	 2
4970 	 überredet, 	 2
4971 	 bleiben; 	 2
4972 	 Erfindung 	 2
4973 	 glauben.« 	 2
4974 	 »Also 	 2
4975 	 wartet.« 	 2
4976 	 beobachtend 	 2
4977 	 Verlauf 	 2
4978 	 glaubte. 	 2
4979 	 Privatmann 	 2
4980 	 »Dieser 	 2
4981 	 Entschluß 	 2
4982 	 versuchen, 	 2
4983 	 Versuch 	 2
4984 	 Willen. 	 2
4985 	 Guckfenster 	 2
4986 	 hätten. 	 2
4987 	 man. 	 2
4988 	 Kochen 	 2
4989 	 betrat, 	 2
4990 	 zahlreiche 	 2
4991 	 Ehepaar 	 2
4992 	 fleißig 	 2
4993 	 Fußboden 	 2
4994 	 verschwunden, 	 2
4995 	 entschuldigen, 	 2
4996 	 Verlassenheit 	 2
4997 	 beriet 	 2
4998 	 Untersuchung 	 2
4999 	 Stiefel, 	 2
5000 	 putzen. 	 2
5001 	 Wand. 	 2
5002 	 unhöflich 	 2
5003 	 »Daß 	 2
5004 	 Protokoll? 	 2
5005 	 weiterer 	 2
5006 	 Verehrung 	 2
5007 	 beeinflußt 	 2
5008 	 ausrichten.« 	 2
5009 	 schüttle 	 2
5010 	 Ansicht 	 2
5011 	 mögen, 	 2
5012 	 Verpflichtung, 	 2
5013 	 gut. 	 2
5014 	 Meinung. 	 2
5015 	 vorläufige, 	 2
5016 	 treffen, 	 2
5017 	 an.« 	 2
5018 	 fort: 	 2
5019 	 Gisa, 	 2
5020 	 Plage 	 2
5021 	 arg 	 2
5022 	 Lehrzimmer 	 2
5023 	 Reinlichkeit 	 2
5024 	 bemühen 	 2
5025 	 ferner 	 2
5026 	 meinte 	 2
5027 	 gewinnen 	 2
5028 	 unnütze 	 2
5029 	 Sorgen, 	 2
5030 	 ging. 	 2
5031 	 gewußt 	 2
5032 	 Geständnissen 	 2
5033 	 solle 	 2
5034 	 weinend 	 2
5035 	 arme, 	 2
5036 	 beider 	 2
5037 	 passende 	 2
5038 	 ausdrücklich 	 2
5039 	 Notfall 	 2
5040 	 «, 	 2
5041 	 Dorf? 	 2
5042 	 scharf 	 2
5043 	 ungern 	 2
5044 	 Demütigung 	 2
5045 	 peinlich, 	 2
5046 	 nachmittags 	 2
5047 	 bliebest, 	 2
5048 	 ängstlich, 	 2
5049 	 findest, 	 2
5050 	 laß 	 2
5051 	 Schwächen. 	 2
5052 	 würdest 	 2
5053 	 erreichst, 	 2
5054 	 warmen 	 2
5055 	 einig 	 2
5056 	 reinigen 	 2
5057 	 kleinere 	 2
5058 	 besorgen. 	 2
5059 	 Kosten 	 2
5060 	 unwichtig, 	 2
5061 	 betreffe 	 2
5062 	 reizte 	 2
5063 	 Gehalt 	 2
5064 	 Könnten 	 2
5065 	 Eingabe 	 2
5066 	 richtete. 	 2
5067 	 mischte 	 2
5068 	 unterrichtet. 	 2
5069 	 aufnehmen. 	 2
5070 	 aufzunehmen, 	 2
5071 	 zwingen, 	 2
5072 	 Des 	 2
5073 	 gutes, 	 2
5074 	 schaffen 	 2
5075 	 Hände, 	 2
5076 	 Gehilfen! 	 2
5077 	 Tür; 	 2
5078 	 hinausgehen, 	 2
5079 	 »wir 	 2
5080 	 verlegen 	 2
5081 	 Fetzen 	 2
5082 	 sah. 	 2
5083 	 lachten 	 2
5084 	 euer 	 2
5085 	 Zimmer.« 	 2
5086 	 zögerten 	 2
5087 	 los, 	 2
5088 	 putzen 	 2
5089 	 müssen; 	 2
5090 	 zankte 	 2
5091 	 Scherz 	 2
5092 	 schmeichelnd, 	 2
5093 	 Übersiedlung 	 2
5094 	 helfen«, 	 2
5095 	 fügten 	 2
5096 	 zurück?« 	 2
5097 	 Abschied, 	 2
5098 	 hierher, 	 2
5099 	 Schulter, 	 2
5100 	 verlangten 	 2
5101 	 ansah, 	 2
5102 	 beobachtete 	 2
5103 	 unbekümmert, 	 2
5104 	 Folge 	 2
5105 	 festhalten 	 2
5106 	 hinsah, 	 2
5107 	 sank 	 2
5108 	 Weder 	 2
5109 	 nieder, 	 2
5110 	 Verschluß 	 2
5111 	 rot, 	 2
5112 	 üppige, 	 2
5113 	 Zopf 	 2
5114 	 glatt 	 2
5115 	 Masche 	 2
5116 	 zurückkommen 	 2
5117 	 bin«, 	 2
5118 	 »gleich 	 2
5119 	 Weggang 	 2
5120 	 Viel 	 2
5121 	 ermüdend, 	 2
5122 	 aufgegeben 	 2
5123 	 geschlafen, 	 2
5124 	 vertraut 	 2
5125 	 Bedeutung.« 	 2
5126 	 Einverständnis 	 2
5127 	 ablenkten, 	 2
5128 	 Erscheinung 	 2
5129 	 Stelle. 	 2
5130 	 entreißen, 	 2
5131 	 aufmuntern 	 2
5132 	 bedecken, 	 2
5133 	 Herrenzimmer, 	 2
5134 	 essen 	 2
5135 	 suchen. 	 2
5136 	 weißen 	 2
5137 	 größeres 	 2
5138 	 Ansehen, 	 2
5139 	 Winkel, 	 2
5140 	 Seitenflügel 	 2
5141 	 Bis 	 2
5142 	 erkannte, 	 2
5143 	 Taschen, 	 2
5144 	 Mauer, 	 2
5145 	 Pelz 	 2
5146 	 teilnahmslos 	 2
5147 	 herankommen 	 2
5148 	 verfolgt. 	 2
5149 	 packte 	 2
5150 	 niedrigen, 	 2
5151 	 länger, 	 2
5152 	 Längst 	 2
5153 	 empfindlich, 	 2
5154 	 Störung, 	 2
5155 	 Spannung 	 2
5156 	 lästig 	 2
5157 	 aufreizend. 	 2
5158 	 sitzen. 	 2
5159 	 Decken, 	 2
5160 	 versank 	 2
5161 	 wünschte 	 2
5162 	 jetzigen 	 2
5163 	 rücksichtsvoll, 	 2
5164 	 kostete 	 2
5165 	 süßen 	 2
5166 	 vorwurfsvoll 	 2
5167 	 innen 	 2
5168 	 Treppe, 	 2
5169 	 Pelz, 	 2
5170 	 düster 	 2
5171 	 verstanden. 	 2
5172 	 Stirn. 	 2
5173 	 Etwa 	 2
5174 	 vergebens 	 2
5175 	 verschweigen, 	 2
5176 	 Schlimme 	 2
5177 	 empfangen. 	 2
5178 	 mancherlei 	 2
5179 	 Ende. 	 2
5180 	 »Kommen 	 2
5181 	 kurzen, 	 2
5182 	 grundsätzlich. 	 2
5183 	 Zucken 	 2
5184 	 festhielt, 	 2
5185 	 vertreiben 	 2
5186 	 überlegenen 	 2
5187 	 Vernunft 	 2
5188 	 zurückkehren, 	 2
5189 	 bösen 	 2
5190 	 untergebracht 	 2
5191 	 nützen 	 2
5192 	 Sieg, 	 2
5193 	 baldige 	 2
5194 	 quer 	 2
5195 	 abgebrochen 	 2
5196 	 verbotenen 	 2
5197 	 entlang, 	 2
5198 	 hingestellt 	 2
5199 	 stolz, 	 2
5200 	 ewig 	 2
5201 	 gleichem 	 2
5202 	 Wendung, 	 2
5203 	 vertiefte 	 2
5204 	 gleichgültigen, 	 2
5205 	 Plötzlich 	 2
5206 	 Schlüsselloch, 	 2
5207 	 abwechselnd 	 2
5208 	 verletzlich 	 2
5209 	 jetzt: 	 2
5210 	 Tischchen 	 2
5211 	 fahren. 	 2
5212 	 »Nun, 	 2
